GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
100130987,0.19979363146772489,1.126968089368751,3.1035373738671628,0.3631237370808563,0.7165124534889376,
100130992,6.776664055257345,0.324893105545893,0.44771573501921963,0.7256682759473395,0.4680421542857006,0.9976725059418146
100131047,0.0,,,,,
100131060,0.0,,,,,
100131067,3.5646370409090467,-0.1939718480484604,0.5978106724235953,-0.32447036661636625,0.7455819537278261,0.9976725059418146
100131089,2.5691723771128756,0.2002982863886121,0.6982591394671501,0.2868537983497962,0.7742242679519247,
100131094,0.6845054885284353,-0.45883614528109345,1.407570934177055,-0.32597728053354186,0.7444415445897501,
100131096,1.6485051434818085,0.1408459676856222,0.8763003953870822,0.16072795176978924,0.8723076733193464,
100131117,0.47612230578996123,1.4970958766982594,1.759091450970514,0.8510619933217751,0.3947349165825714,
100131176,0.0,,,,,
100131187,11.139262704467601,-0.09921157998810146,0.3736614104738591,-0.2655119774404486,0.790615084213359,0.9976725059418146
100131193,1.4499685464496992,-0.22201995781704312,0.9861450949627969,-0.22513924061592477,0.8218709548954699,
100131205,6.545442186887946,-0.1136458913311536,0.44659965540350405,-0.2544692768033469,0.7991330365909318,0.9976725059418146
100131208,0.0,,,,,
100131211,8.573227213686293,0.3157045539734805,0.39022936610840153,0.8090230551377344,0.4185018850069311,0.9976725059418146
100131213,0.0,,,,,
100131234,0.09882852876077505,-0.6042584913561092,3.479679239311472,-0.17365350361307283,0.8621377809557289,
100131244,0.0,,,,,
100131257,140.3762842474073,0.21587272559515416,0.24519324553101202,0.8804187290218425,0.378632514135654,0.9976725059418146
100131289,0.0,,,,,
100131320,0.0,,,,,
100131347,0.0,,,,,
100131366,0.0,,,,,
100131378,4.225830621744086,-0.23890358467583148,0.5940140886061219,-0.40218504789411375,0.6875478453778627,0.9976725059418146
100131390,0.0,,,,,
100131434,2.0586076722775983,0.6704669386486635,0.7861670789238719,0.8528300874241871,0.39375353628176235,
100131439,0.0,,,,,
100131454,0.0,,,,,
100131496,1.7867289816851,0.2946623656588267,0.8257955089372594,0.3568224366320863,0.7212247384880868,
100131532,0.0,,,,,
100131551,0.38347415397847084,-0.027179890699215784,1.9215025886629435,-0.01414512312373652,0.988714201002427,
100131561,0.08686150514919325,0.5498906164620753,3.4796847625046103,0.1580288600816456,0.8744340573905822,
100131564,11.806845377007186,0.40529368648515945,0.3587436706595303,1.129758430971199,0.2585780285815297,0.9976725059418146
100131626,0.0,,,,,
100131635,0.0,,,,,
100131655,0.0,,,,,
100131691,1.2838632062591369,0.18763013667477074,0.9625443950037565,0.19493141059123667,0.8454466437531234,
100131726,64.09357345096812,0.5589992471272069,0.28349998286119804,1.9717787686812447,0.048634867061865886,0.6211284210969337
100131733,0.0,,,,,
100131755,9.764752645267906,0.772265830231037,0.3991746876653985,1.9346563148772997,0.05303248447346199,0.6500738433539709
100131801,19.107020149952046,-0.10030183040309526,0.3534777349516946,-0.283757137961751,0.7765965038133247,0.9976725059418146
100131814,0.0,,,,,
100131816,0.0,,,,,
100131825,0.0,,,,,
100131827,7.532643906221047,-0.10636788962445258,0.4199426189983742,-0.2532914851037407,0.8000429755255817,0.9976725059418146
100131897,0.2845185626707433,-0.604257050187703,2.7861747494897715,-0.2168769386408228,0.8283042501757033,
100131902,0.0,,,,,
100131980,0.0,,,,,
100131998,3.8411514295188036,0.03984508189996447,0.5724776813123073,0.06960110970374675,0.944511153668759,0.9976725059418146
100132062,0.5995596569632883,0.9327320001124948,1.9998937175369227,0.4663907846369213,0.6409358065457791,
100132077,10.190896858374428,0.35958277080652673,0.3802221962974147,0.9457174628628372,0.3442927131439194,0.9976725059418146
100132078,0.0,,,,,
100132101,2.4400171276756795,0.784333487565963,0.7439478753696352,1.0542855400672553,0.29175220695228454,
100132103,0.0,,,,,
100132111,0.10959070379805984,0.5498906164620759,3.4796847625046103,0.1580288600816458,0.874434057390582,
100132146,0.0,,,,,
100132163,0.3839813755519499,2.070862997460735,2.093533926184408,0.9891709761947863,0.32257949614311976,
100132215,0.29516901074410284,0.5498958523414039,2.3336094139123813,0.23564176981077714,0.8137106583737339,
100132247,14.755940232614815,-0.2543263693576372,0.35389413921945,-0.7186509782800591,0.47235599488796387,0.9976725059418146
100132273,1.579143943967165,0.32884945823929906,0.880551016209516,0.3734587232150255,0.7088070607693906,
100132287,0.0,,,,,
100132288,1.0721435923482712,-0.8304972117272691,1.1209117256108263,-0.7409122348815652,0.4587466566190468,
100132341,0.5959045682463044,0.9351849491082157,1.5152811307951985,0.6171692698485882,0.5371230827415967,
100132352,4.9111671760582505,0.1974151954577234,0.5028905392639442,0.3925609651489371,0.6946437749556509,0.9976725059418146
100132354,0.0,,,,,
